Parameters:
num_ants = 20
num_iterations = 125
alpha = 0.9
beta = 1.3
rho = 0.15
Q = 25

Execution 1:
Best Solution: [0, 6, 4, 12, 3, 17, 15, 10, 8, 13, 19, 1, 2, 7, 11, 5, 16, 18, 14, 9]
Cost: 2922
Execution Time: 1.4223902225494385 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
12, 4022, 1157, 0.0, 6644.6, 8422
13, 4022, 1157, 0.0, 6614.4, 8113
14, 4022, 1157, 0.0, 6091.25, 7880
15, 4022, 1157, 0.0, 6105.6, 8343
16, 4022, 1157, 0.0, 6166.9, 7595
17, 4005, 1157, 0.0, 5884.1, 8421
18, 4005, 1157, 0.0, 5994.65, 8026
19, 3727, 1157, 0.0, 5946.95, 7441
20, 3727, 1157, 0.0, 5691.3, 7995
21, 3697, 1157, 0.0, 5497.25, 7565
22, 3697, 1157, 0.0, 5714.05, 8342
23, 3697, 1157, 0.0, 5573.85, 8039
24, 3697, 1157, 0.0, 5832.7, 7043
25, 3697, 1157, 0.0, 5752.5, 7042
26, 3697, 1157, 0.0, 5319.5, 7499
27, 3697, 1157, 0.0, 5345.35, 7186
28, 3516, 1157, 0.0, 5137.6, 6896
29, 3301, 1157, 0.0, 5381.4, 7486
30, 3301, 1157, 0.0, 4979.25, 6088
31, 3301, 1157, 0.0, 4692.75, 5768
32, 3301, 1157, 0.0, 4810.65, 5999
33, 3301, 1157, 0.0, 4817.6, 5998
34, 3301, 1157, 0.0, 4701.95, 5926
35, 3301, 1157, 0.0, 5020.55, 6608
36, 3301, 1157, 0.0, 4716.65, 6251
37, 3301, 1157, 0.0, 4681.2, 5950
38, 3301, 1157, 0.0, 4621.65, 6731
39, 3301, 1157, 0.0, 4614.85, 6004
40, 2966, 1157, 0.0, 4381.95, 5539
41, 2966, 1157, 0.0, 4304.25, 5592
42, 2966, 1157, 0.0, 4380.85, 5499
43, 2966, 1157, 0.0, 4399.2, 5487
44, 2966, 1157, 0.0, 4683.15, 5979
45, 2966, 1157, 0.0, 4617.8, 6390
46, 2966, 1157, 0.0, 4408.3, 5605
47, 2966, 1157, 0.0, 4200.8, 5584
48, 2966, 1157, 0.0, 4481.55, 5947
49, 2966, 1157, 0.0, 4198.0, 5247
50, 2966, 1157, 0.0, 4255.05, 5949
51, 2966, 1157, 0.0, 4285.8, 5677
52, 2966, 1157, 0.0, 4197.2, 4919
53, 2966, 1157, 0.0, 4073.4, 5721
54, 2966, 1157, 0.0, 4294.5, 5088
55, 2966, 1157, 0.0, 4414.05, 5648
56, 2966, 1157, 0.0, 4158.65, 5523
57, 2966, 1157, 0.0, 4090.6, 5153
58, 2966, 1157, 0.0, 4335.6, 5646
59, 2966, 1157, 0.0, 3996.7, 4757
60, 2966, 1157, 0.0, 4067.15, 5121
61, 2966, 1157, 0.0, 4042.55, 5218
62, 2966, 1157, 0.0, 4209.3, 5863
63, 2966, 1157, 0.0, 4392.5, 5401
64, 2966, 1157, 0.0, 4059.4, 4852
65, 2966, 1157, 0.0, 4112.65, 5090
66, 2966, 1157, 0.0, 4504.8, 5535
67, 2966, 1157, 0.0, 4240.25, 5316
68, 2966, 1157, 0.0, 4033.45, 5166
69, 2966, 1157, 0.0, 4261.9, 5520
70, 2966, 1157, 0.0, 4187.15, 5416
71, 2966, 1157, 0.0, 4146.4, 5111
72, 2966, 1157, 0.0, 4075.15, 5109
73, 2966, 1157, 0.0, 4047.45, 5011
74, 2966, 1157, 0.0, 4555.5, 5684
75, 2966, 1157, 0.0, 4305.8, 5667
76, 2966, 1157, 0.0, 4028.0, 4974
77, 2966, 1157, 0.0, 4408.7, 5591
78, 2966, 1157, 0.0, 4037.5, 5421
79, 2966, 1157, 0.0, 4137.25, 4863
80, 2966, 1157, 0.0, 3993.85, 5614
81, 2966, 1157, 0.0, 4095.7, 5341
82, 2966, 1157, 0.0, 4065.75, 4837
83, 2966, 1157, 0.0, 4055.55, 4624
84, 2966, 1157, 0.0, 4056.2, 5179
85, 2966, 1157, 0.0, 4006.65, 5204
86, 2860, 1157, 0.0, 4095.65, 5330
87, 2860, 1157, 0.0, 4102.45, 4973
88, 2860, 1157, 0.0, 3942.2, 5241
89, 2860, 1157, 0.0, 4154.6, 5784
90, 2860, 1157, 0.0, 4105.1, 5796
91, 2860, 1157, 0.0, 4135.15, 5364
92, 2860, 1157, 0.0, 4058.6, 6148
93, 2860, 1157, 0.0, 4165.45, 4875
94, 2860, 1157, 0.0, 4206.1, 5681
95, 2860, 1157, 0.0, 4061.8, 4892
96, 2860, 1157, 0.0, 4120.55, 6211
97, 2860, 1157, 0.0, 4202.35, 5181
98, 2860, 1157, 0.0, 3943.8, 4597
99, 2860, 1157, 0.0, 4285.95, 5557
100, 2860, 1157, 0.0, 4102.8, 5901
101, 2860, 1157, 0.0, 4266.25, 6372
102, 2860, 1157, 0.0, 4047.1, 5447
103, 2860, 1157, 0.0, 3979.65, 5475
104, 2860, 1157, 0.0, 4363.5, 5775
105, 2860, 1157, 0.0, 4224.55, 5310
106, 2860, 1157, 0.0, 3884.15, 4987
107, 2860, 1157, 0.0, 4304.55, 5333
108, 2860, 1157, 0.0, 4082.35, 5373
109, 2860, 1157, 0.0, 4142.05, 5648
110, 2860, 1157, 0.0, 4306.0, 6949
111, 2860, 1157, 0.0, 4139.9, 5811
112, 2860, 1157, 0.0, 4252.3, 6446
113, 2860, 1157, 0.0, 4349.75, 5472
114, 2860, 1157, 0.0, 4311.0, 5832
115, 2860, 1157, 0.0, 3890.35, 4737
116, 2860, 1157, 0.0, 4470.05, 5721
117, 2860, 1157, 0.0, 4245.75, 5356
118, 2860, 1157, 0.0, 4192.1, 5943
119, 2860, 1157, 0.0, 4154.05, 5415
120, 2860, 1157, 0.0, 4141.35, 5060
121, 2860, 1157, 0.0, 4304.75, 5280
122, 2860, 1157, 0.0, 4287.9, 5246
123, 2860, 1157, 0.0, 4202.0, 5917
124, 2860, 1157, 0.0, 4284.15, 6171
125, 2860, 1157, 0.0, 4134.75, 4920

Execution 10:
Best Solution: [0, 6, 4, 12, 3, 17, 15, 10, 8, 13, 19, 1, 2, 7, 11, 5, 16, 18, 14, 9]
Cost: 2922
Execution Time: 1.4243359565734863 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
1, 4951, 1157, 0.0, 6752.5, 8492
2, 4951, 1157, 0.0, 7269.45, 9320
3, 4677, 1157, 0.0, 6423.2, 8663
4, 4677, 1157, 0.0, 6462.45, 8132
5, 4677, 1157, 0.0, 6551.65, 7859
6, 4677, 1157, 0.0, 6576.1, 7973
7, 4677, 1157, 0.0, 6776.3, 8078
8, 4677, 1157, 0.0, 6894.05, 10088
9, 4677, 1157, 0.0, 6658.5, 7631
10, 4332, 1157, 0.0, 6720.3, 8739
11, 4332, 1157, 0.0, 6170.9, 8778
12, 4332, 1157, 0.0, 6671.95, 8497
13, 4332, 1157, 0.0, 6581.65, 8807
14, 3609, 1157, 0.0, 5832.6, 9340
15, 3609, 1157, 0.0, 6262.85, 8088
16, 3609, 1157, 0.0, 6118.8, 8135
17, 3609, 1157, 0.0, 6259.8, 8436
18, 3609, 1157, 0.0, 6022.35, 8886
19, 3609, 1157, 0.0, 5438.4, 7284
20, 3609, 1157, 0.0, 5364.15, 7020
21, 3609, 1157, 0.0, 5821.1, 8492
22, 3609, 1157, 0.0, 5659.15, 8256
23, 3552, 1157, 0.0, 5322.9, 7077
24, 3552, 1157, 0.0, 5579.55, 7856
25, 3552, 1157, 0.0, 5235.55, 6950
26, 3552, 1157, 0.0, 5109.45, 6865
27, 3552, 1157, 0.0, 5033.95, 7253
28, 3552, 1157, 0.0, 5055.25, 6703
29, 3552, 1157, 0.0, 5186.05, 5977
30, 3552, 1157, 0.0, 5072.9, 6269
31, 3552, 1157, 0.0, 4950.05, 6768
32, 3480, 1157, 0.0, 4781.35, 7056
33, 3480, 1157, 0.0, 4653.25, 5625
34, 3480, 1157, 0.0, 5018.05, 6276
35, 3480, 1157, 0.0, 4777.1, 5652
36, 3405, 1157, 0.0, 4806.5, 6793
37, 3405, 1157, 0.0, 4687.35, 6348
38, 3388, 1157, 0.0, 4567.75, 6110
39, 3388, 1157, 0.0, 4641.1, 6109
40, 3388, 1157, 0.0, 4486.4, 5626
41, 3388, 1157, 0.0, 4608.85, 6010
42, 3388, 1157, 0.0, 4663.8, 5929
43, 3194, 1157, 0.0, 4664.0, 5719
44, 3194, 1157, 0.0, 4617.05, 6689
45, 3194, 1157, 0.0, 4545.15, 6183
46, 3194, 1157, 0.0, 4349.4, 5261
47, 3056, 1157, 0.0, 4394.85, 5867
48, 3056, 1157, 0.0, 4636.6, 6126
49, 2986, 1157, 0.0, 4302.15, 5906
50, 2986, 1157, 0.0, 4446.5, 6277
51, 2986, 1157, 0.0, 4401.35, 5441
52, 2986, 1157, 0.0, 4392.55, 6212
53, 2986, 1157, 0.0, 4307.25, 5533
54, 2986, 1157, 0.0, 4080.8, 4914
55, 2986, 1157, 0.0, 4245.6, 6427
56, 2986, 1157, 0.0, 4258.05, 5954
57, 2986, 1157, 0.0, 4418.15, 6114
58, 2986, 1157, 0.0, 4592.65, 5573
59, 2986, 1157, 0.0, 4355.05, 5993
60, 2986, 1157, 0.0, 4222.85, 6211
61, 2986, 1157, 0.0, 4431.15, 5678
62, 2986, 1157, 0.0, 4414.8, 5667
63, 2986, 1157, 0.0, 4448.6, 5763
64, 2986, 1157, 0.0, 4390.45, 5885
65, 2986, 1157, 0.0, 4313.55, 5526
66, 2986, 1157, 0.0, 4533.25, 5569
67, 2986, 1157, 0.0, 4032.45, 4839
68, 2986, 1157, 0.0, 4434.7, 6266
69, 2986, 1157, 0.0, 4497.85, 6080
70, 2986, 1157, 0.0, 4279.05, 4982
71, 2986, 1157, 0.0, 4232.05, 5423
72, 2986, 1157, 0.0, 4192.95, 5022
73, 2986, 1157, 0.0, 4146.7, 5795
74, 2986, 1157, 0.0, 4190.6, 5839
75, 2986, 1157, 0.0, 4137.5, 5510
76, 2986, 1157, 0.0, 4138.5, 4979
77, 2986, 1157, 0.0, 4179.75, 5875
78, 2986, 1157, 0.0, 4123.15, 5213
79, 2986, 1157, 0.0, 4119.05, 5024
80, 2986, 1157, 0.0, 4147.1, 5369
81, 2986, 1157, 0.0, 4302.85, 5803
82, 2986, 1157, 0.0, 4291.2, 5242
83, 2986, 1157, 0.0, 4264.25, 5626
84, 2986, 1157, 0.0, 4262.9, 5756
85, 2986, 1157, 0.0, 4118.9, 5211
86, 2986, 1157, 0.0, 4359.65, 5769
87, 2986, 1157, 0.0, 4193.2, 5558
88, 2986, 1157, 0.0, 4313.1, 5643
89, 2986, 1157, 0.0, 4158.0, 5871
90, 2986, 1157, 0.0, 4146.3, 5003
91, 2986, 1157, 0.0, 4175.5, 5219
92, 2986, 1157, 0.0, 3974.95, 5048
93, 2964, 1157, 0.0, 3915.05, 4983
94, 2964, 1157, 0.0, 4261.6, 5544
95, 2964, 1157, 0.0, 4014.95, 5546
96, 2964, 1157, 0.0, 4215.1, 5397
97, 2964, 1157, 0.0, 3904.2, 5465
98, 2964, 1157, 0.0, 3875.3, 5038
99, 2964, 1157, 0.0, 4117.9, 6452
100, 2964, 1157, 0.0, 4055.45, 5157
101, 2922, 1157, 0.0, 4048.85, 5344
102, 2922, 1157, 0.0, 4182.25, 5599
103, 2922, 1157, 0.0, 4165.55, 5258
104, 2922, 1157, 0.0, 3993.95, 4880
105, 2922, 1157, 0.0, 4252.05, 5708
106, 2922, 1157, 0.0, 4214.7, 6865
107, 2922, 1157, 0.0, 4434.6, 5924
108, 2922, 1157, 0.0, 3811.4, 4722
109, 2922, 1157, 0.0, 4176.8, 5429
110, 2922, 1157, 0.0, 4009.05, 5058
111, 2922, 1157, 0.0, 3986.55, 6062
112, 2922, 1157, 0.0, 4505.1, 5483
113, 2922, 1157, 0.0, 4267.3, 4883
114, 2922, 1157, 0.0, 4164.25, 6430
115, 2922, 1157, 0.0, 4257.05, 5833
116, 2922, 1157, 0.0, 4023.25, 5714
117, 2922, 1157, 0.0, 4147.15, 5131
118, 2922, 1157, 0.0, 4157.6, 5077
119, 2922, 1157, 0.0, 4139.7, 5326
120, 2922, 1157, 0.0, 3911.05, 5034
121, 2922, 1157, 0.0, 4092.7, 5129
122, 2922, 1157, 0.0, 4180.9, 5903
123, 2922, 1157, 0.0, 3933.9, 4992
124, 2922, 1157, 0.0, 4222.15, 5700
125, 2922, 1157, 0.0, 4166.95, 5313

Total Average Cost: 2917.8
Total Execution Time: 14.197253704071045 seconds
